X,0.0304471835220784
X5919806fc15d4a3a2199e659.Legt.uit.dat.deze.bijdroegen.aan.de.stedelijke.cultuur.of.gedragscode,1.5982499398219199
X5919806fc15d4a3a2199e65a.Noemt.dat.de.calvinisten.een.strenge.moraal.hadden.ten.opzichte.van.voorechtelijk.geslachtsverkeer,2.12066434457743
X5919806fc15d4a3a2199e65a.Noemt.dat.jongeren.met.deze.moraal.moesten.leven,2.12066434457743
X5919806fc15d4a3a2199e65c.Noemt.dat.de.verschillende.klassieke.genres.opnieuw.toegepast.werden,1.1576392513339
X5919806fc15d4a3a2199e65c.Noemt.dat.de.klassieke.ideeen.opnieuw.bediscussieerd.werden,2.5783893260363198
X5919806fc15d4a3a2199e65e.Noemt.dat.een.tragedie.treurig.is.en.een.komedie.vrolijk,-1.18408681819207
X5919806fc15d4a3a2199e65e.Noemt.dat.een.tragedie.de.ondergang.van.het.hoofdpersonage.toont..terwijl.de.komedie.eindigt.met.een.happy.end,2.0745615446046104
X5919806fc15d4a3a2199e65f.Noemt.dat.volgens.de.calvinisten.de.wereld.gods.schepping.is,2.6821796320561604
X5919806fc15d4a3a2199e65f.Noemt.dat.daarom.parallellen.nooit.toevallig.kunnen.zijn,2.6821796320561604
X5919806fc15d4a3a2199e65f.Legt.uit.dat.daarom.analogieen.belangrijk.waren.in.de.emblematiek,2.6821796320561604
X5919806fc15d4a3a2199e660.Noemt.dat.het.verzet.tegen.Spanje.gericht.was,1.7247133772216299
X5919806fc15d4a3a2199e660.Noemt.Karel.V,2.5580648065209903
X5919806fc15d4a3a2199e660.Noemt.Fillips.II,2.5580648065209903
X5919806fc15d4a3a2199e660.Noemt.de.centralisatie,1.7247133772216299
X5919806fc15d4a3a2199e662.Noemt.dat.de.Rederijkerskamers.uit.vooraanstaande.dichters.bestond,1.8658043219101998
